date,RSSI
2020-07-09 03:36:33.513090,72
2020-07-09 03:36:34.632055,72
2020-07-09 03:36:35.752028,72
2020-07-09 03:36:36.871066,72
2020-07-09 03:36:37.991031,72
2020-07-09 03:36:39.111035,72
2020-07-09 03:36:40.229065,72
2020-07-09 03:36:41.349061,72
2020-07-09 03:36:42.468093,72
2020-07-09 03:36:43.588022,72
2020-07-09 03:36:44.707020,72
2020-07-09 03:36:45.827022,72
2020-07-09 03:36:46.948027,72
2020-07-09 03:36:48.050021,72
2020-07-09 03:36:49.171028,72
2020-07-09 03:36:50.290023,72
2020-07-09 03:36:51.410028,72
2020-07-09 03:36:52.529063,72
2020-07-09 03:36:53.649069,72
2020-07-09 03:36:54.769031,72
2020-07-09 03:36:55.888028,72
2020-07-09 03:36:57.007090,72
2020-07-09 03:36:58.127029,72
2020-07-09 03:36:59.247072,72
2020-07-09 03:37:00.366533,72
2020-07-09 03:37:01.486573,72
2020-07-09 03:37:02.606538,72
2020-07-09 03:37:03.725542,72
2020-07-09 03:37:04.845583,72
2020-07-09 03:37:05.965278,72
2020-07-09 03:37:07.084249,72
2020-07-09 03:37:08.204268,72
2020-07-09 03:37:09.323225,72
2020-07-09 03:37:10.442221,72
2020-07-09 03:37:11.563228,72
2020-07-09 03:37:12.681221,72
2020-07-09 03:37:13.801989,72
2020-07-09 03:37:14.920983,72
2020-07-09 03:37:16.040291,72
2020-07-09 03:37:17.160258,72
2020-07-09 03:37:18.264296,72
2020-07-09 03:37:19.400271,72
2020-07-09 03:37:20.519290,72
2020-07-09 03:37:21.639259,72
2020-07-09 03:37:22.759260,72
2020-07-09 03:37:23.879262,72
2020-07-09 03:37:24.999269,72
2020-07-09 03:37:26.101259,72
2020-07-09 03:37:27.222265,72
2020-07-09 03:37:28.357262,72
2020-07-09 03:37:29.477271,72
2020-07-09 03:37:30.579256,72
2020-07-09 03:37:31.699257,72
2020-07-09 03:37:32.835261,72
2020-07-09 03:37:33.955264,72
2020-07-09 03:37:35.058260,72
2020-07-09 03:37:36.178319,72
2020-07-09 03:37:37.298265,72
2020-07-09 03:37:38.417289,72
2020-07-09 03:37:39.537311,72
2020-07-09 03:37:40.657286,72
2020-07-09 03:37:41.776300,73
2020-07-09 03:37:42.896264,72
2020-07-09 03:37:44.016300,72
2020-07-09 03:37:45.135301,72
2020-07-09 03:37:46.255267,72
2020-07-09 03:37:47.374282,72
2020-07-09 03:37:48.493288,72
2020-07-09 03:37:49.613287,72
2020-07-09 03:37:50.732256,72
2020-07-09 03:37:51.836273,72
2020-07-09 03:37:52.956256,72
2020-07-09 03:37:54.076301,72
2020-07-09 03:37:55.196259,72
2020-07-09 03:37:56.314255,72
2020-07-09 03:37:57.435262,72
2020-07-09 03:37:58.554293,72
2020-07-09 03:37:59.674307,72
2020-07-09 03:38:00.793986,72
2020-07-09 03:38:01.913998,72
2020-07-09 03:38:03.016985,72
2020-07-09 03:38:04.153025,72
2020-07-09 03:38:05.256027,72
2020-07-09 03:38:06.376039,72
2020-07-09 03:38:07.494986,72
2020-07-09 03:38:08.616041,72
2020-07-09 03:38:09.735036,72
2020-07-09 03:38:10.853987,72
2020-07-09 03:38:11.973045,72
2020-07-09 03:38:13.093990,72
2020-07-09 03:38:14.212985,72
2020-07-09 03:38:15.332053,72
2020-07-09 03:38:16.451983,72
2020-07-09 03:38:17.571985,72
2020-07-09 03:38:18.690982,72
2020-07-09 03:38:19.794985,72
2020-07-09 03:38:20.914985,72
2020-07-09 03:38:22.033991,72
2020-07-09 03:38:23.154029,72
2020-07-09 03:38:24.273041,72
2020-07-09 03:38:25.392987,72
2020-07-09 03:38:26.512068,72
2020-07-09 03:38:27.632990,72
2020-07-09 03:38:28.751987,72
2020-07-09 03:38:29.872050,72
2020-07-09 03:38:30.991020,72
2020-07-09 03:38:32.111994,72
2020-07-09 03:38:33.231042,72
2020-07-09 03:38:34.349989,72
2020-07-09 03:38:35.468985,72
2020-07-09 03:38:36.590045,72
2020-07-09 03:38:37.709036,72
2020-07-09 03:38:38.828989,72
2020-07-09 03:38:39.948021,72
2020-07-09 03:38:41.069000,72
2020-07-09 03:38:42.187997,72
2020-07-09 03:38:43.307035,72
2020-07-09 03:38:44.426548,72
2020-07-09 03:38:45.545524,72
2020-07-09 03:38:46.665556,72
2020-07-09 03:38:47.785554,72
2020-07-09 03:38:48.904513,72
2020-07-09 03:38:50.025513,72
2020-07-09 03:38:51.127533,72
2020-07-09 03:38:52.248512,72
2020-07-09 03:38:53.367554,72
2020-07-09 03:38:54.486505,72
2020-07-09 03:38:55.606506,72
2020-07-09 03:38:56.725507,72
2020-07-09 03:38:57.845530,72
2020-07-09 03:38:58.964624,72
2020-07-09 03:39:00.084278,72
2020-07-09 03:39:01.189287,72
2020-07-09 03:39:02.324340,72
2020-07-09 03:39:03.429331,72
2020-07-09 03:39:04.548336,72
2020-07-09 03:39:05.668295,72
2020-07-09 03:39:06.786082,72
2020-07-09 03:39:07.907015,72
2020-07-09 03:39:09.026064,72
2020-07-09 03:39:10.146026,72
2020-07-09 03:39:11.265059,72
2020-07-09 03:39:12.385013,72
2020-07-09 03:39:13.504015,72
2020-07-09 03:39:14.625026,72
2020-07-09 03:39:15.743015,72
2020-07-09 03:39:16.864081,72
2020-07-09 03:39:17.982075,72
2020-07-09 03:39:19.103017,72
2020-07-09 03:39:20.222069,72
2020-07-09 03:39:21.341010,72
2020-07-09 03:39:22.462015,72
2020-07-09 03:39:23.580100,72
2020-07-09 03:39:24.701052,72
2020-07-09 03:39:25.820022,72
2020-07-09 03:39:26.924018,72
2020-07-09 03:39:28.043044,72
2020-07-09 03:39:29.163013,72
2020-07-09 03:39:30.282012,72
2020-07-09 03:39:31.401636,72
2020-07-09 03:39:32.521632,72
2020-07-09 03:39:33.640700,72
2020-07-09 03:39:34.760634,72
2020-07-09 03:39:35.879643,72
2020-07-09 03:39:36.999635,72
2020-07-09 03:39:38.119676,72
2020-07-09 03:39:39.239632,72
2020-07-09 03:39:40.359679,72
2020-07-09 03:39:41.478636,72
2020-07-09 03:39:42.597633,72
2020-07-09 03:39:43.717633,72
2020-07-09 03:39:44.837239,72
2020-07-09 03:39:45.958261,72
2020-07-09 03:39:47.077297,72
2020-07-09 03:39:48.196241,72
2020-07-09 03:39:49.316294,72
2020-07-09 03:39:50.435241,72
2020-07-09 03:39:51.554239,72
2020-07-09 03:39:52.674297,72
2020-07-09 03:39:53.794287,72
2020-07-09 03:39:54.898240,72
2020-07-09 03:39:56.034302,72
2020-07-09 03:39:57.153242,72
2020-07-09 03:39:58.256237,72
2020-07-09 03:39:59.376239,72
2020-07-09 03:40:00.496296,72
2020-07-09 03:40:01.615239,72
2020-07-09 03:40:02.734266,72
2020-07-09 03:40:03.854246,72
2020-07-09 03:40:04.974237,72
2020-07-09 03:40:06.093239,72
2020-07-09 03:40:07.214244,72
2020-07-09 03:40:08.333247,72
2020-07-09 03:40:09.452286,72
2020-07-09 03:40:10.572241,72
2020-07-09 03:40:11.691239,72
2020-07-09 03:40:12.811763,72
2020-07-09 03:40:13.914774,72
2020-07-09 03:40:15.034769,72
2020-07-09 03:40:16.153768,72
2020-07-09 03:40:17.272793,72
2020-07-09 03:40:18.392761,72
2020-07-09 03:40:19.528761,72
2020-07-09 03:40:20.633777,72
2020-07-09 03:40:21.751767,72
2020-07-09 03:40:22.871804,72
2020-07-09 03:40:23.992812,72
2020-07-09 03:40:25.110765,72
2020-07-09 03:40:26.231778,72
2020-07-09 03:40:27.350772,72
2020-07-09 03:40:28.581761,72
2020-07-09 03:40:29.685804,72
2020-07-09 03:40:30.804762,72
2020-07-09 03:40:31.923762,72
2020-07-09 03:40:33.044826,72
2020-07-09 03:40:34.163805,72
2020-07-09 03:40:35.284771,72
2020-07-09 03:40:36.419772,72
2020-07-09 03:40:37.538807,72
2020-07-09 03:40:38.658805,72
2020-07-09 03:40:39.777800,72
2020-07-09 03:40:40.897769,72
2020-07-09 03:40:42.017769,72
2020-07-09 03:40:43.136765,72
2020-07-09 03:40:44.257775,72
2020-07-09 03:40:45.360775,72
2020-07-09 03:40:46.479766,72
2020-07-09 03:40:47.598766,72
2020-07-09 03:40:48.719765,72
2020-07-09 03:40:49.838762,72
2020-07-09 03:40:50.957761,72
2020-07-09 03:40:52.077814,72
2020-07-09 03:40:53.197768,72
2020-07-09 03:40:54.316765,72
2020-07-09 03:40:55.436768,72
2020-07-09 03:40:56.555568,72
2020-07-09 03:40:57.675569,72
2020-07-09 03:40:58.795568,73
2020-07-09 03:40:59.914564,72
2020-07-09 03:41:01.034608,72
2020-07-09 03:41:02.154636,72
2020-07-09 03:41:03.273606,72
2020-07-09 03:41:04.394569,72
2020-07-09 03:41:05.512560,72
2020-07-09 03:41:06.632562,72
2020-07-09 03:41:07.735561,72
2020-07-09 03:41:08.855559,72
2020-07-09 03:41:09.990561,72
2020-07-09 03:41:11.094562,72
2020-07-09 03:41:12.213561,72
2020-07-09 03:41:13.333332,72
2020-07-09 03:41:14.453336,72
2020-07-09 03:41:15.573388,72
2020-07-09 03:41:16.692419,72
2020-07-09 03:41:17.812337,72
2020-07-09 03:41:18.931405,72
2020-07-09 03:41:20.052335,72
2020-07-09 03:41:21.171375,72
2020-07-09 03:41:22.291392,72
2020-07-09 03:41:23.411383,72
2020-07-09 03:41:24.514339,72
2020-07-09 03:41:25.633377,72
2020-07-09 03:41:26.753373,72
2020-07-09 03:41:27.874337,72
2020-07-09 03:41:28.993867,72
2020-07-09 03:41:30.113858,72
2020-07-09 03:41:31.232846,72
2020-07-09 03:41:32.351875,72
2020-07-09 03:41:33.470842,72
2020-07-09 03:41:34.590848,72
2020-07-09 03:41:35.709907,72
2020-07-09 03:41:36.829840,72
2020-07-09 03:41:37.933851,72
2020-07-09 03:41:39.068846,72
2020-07-09 03:41:40.172841,72
2020-07-09 03:41:41.292847,72
2020-07-09 03:41:42.412847,72
2020-07-09 03:41:43.531883,72
2020-07-09 03:41:44.650842,72
2020-07-09 03:41:45.771854,72
2020-07-09 03:41:46.890843,72
2020-07-09 03:41:48.010855,72
2020-07-09 03:41:49.130906,72
2020-07-09 03:41:50.249856,72
2020-07-09 03:41:51.369847,72
2020-07-09 03:41:52.487850,72
2020-07-09 03:41:53.607841,72
2020-07-09 03:41:54.727887,72
2020-07-09 03:41:55.847850,72
2020-07-09 03:41:56.966840,72
2020-07-09 03:41:58.086856,72
2020-07-09 03:41:59.206910,72
2020-07-09 03:42:00.325878,72
2020-07-09 03:42:01.445908,72
2020-07-09 03:42:02.565901,72
2020-07-09 03:42:03.684888,72
2020-07-09 03:42:04.803841,72
2020-07-09 03:42:05.907886,72
2020-07-09 03:42:07.043846,72
2020-07-09 03:42:08.146843,72
2020-07-09 03:42:09.267910,72
2020-07-09 03:42:10.386849,72
2020-07-09 03:42:11.505844,72
2020-07-09 03:42:12.625854,72
2020-07-09 03:42:13.744843,72
2020-07-09 03:42:14.864879,72
2020-07-09 03:42:15.984903,72
2020-07-09 03:42:17.102839,72
2020-07-09 03:42:18.222858,72
2020-07-09 03:42:19.342842,72
2020-07-09 03:42:20.461842,72
2020-07-09 03:42:21.581845,72
2020-07-09 03:42:22.702849,72
2020-07-09 03:42:23.821850,72
2020-07-09 03:42:24.941853,72
2020-07-09 03:42:26.059850,72
2020-07-09 03:42:27.180846,72
2020-07-09 03:42:28.299889,72
2020-07-09 03:42:29.419847,72
2020-07-09 03:42:30.538845,72
2020-07-09 03:42:31.659848,72
2020-07-09 03:42:32.778842,72
2020-07-09 03:42:33.897880,72
2020-07-09 03:42:35.001908,72
2020-07-09 03:42:36.121844,72
2020-07-09 03:42:37.240887,72
2020-07-09 03:42:38.360848,72
2020-07-09 03:42:39.479844,72
2020-07-09 03:42:40.599844,72
2020-07-09 03:42:41.718841,72
2020-07-09 03:42:42.838842,72
2020-07-09 03:42:43.958861,72
2020-07-09 03:42:45.093841,72
2020-07-09 03:42:46.213895,72
2020-07-09 03:42:47.317847,73
2020-07-09 03:42:48.436865,72
2020-07-09 03:42:49.556845,72
2020-07-09 03:42:50.676851,72
2020-07-09 03:42:51.795842,72
2020-07-09 03:42:52.915415,72
2020-07-09 03:42:54.035389,72
2020-07-09 03:42:55.155397,72
2020-07-09 03:42:56.274387,72
2020-07-09 03:42:57.394384,72
2020-07-09 03:42:58.513384,72
2020-07-09 03:42:59.632463,72
2020-07-09 03:43:00.757382,72
2020-07-09 03:43:01.873399,72
2020-07-09 03:43:02.991979,72
2020-07-09 03:43:04.111984,72
2020-07-09 03:43:05.231990,72
2020-07-09 03:43:06.350979,72
2020-07-09 03:43:07.453978,72
2020-07-09 03:43:08.574015,72
2020-07-09 03:43:09.693981,72
2020-07-09 03:43:10.812984,72
2020-07-09 03:43:11.931978,72
2020-07-09 03:43:13.052987,72
2020-07-09 03:43:14.171985,72
2020-07-09 03:43:15.290982,72
2020-07-09 03:43:16.412030,72
2020-07-09 03:43:17.530986,72
2020-07-09 03:43:18.650988,72
2020-07-09 03:43:19.769982,72
2020-07-09 03:43:20.889981,72
2020-07-09 03:43:22.008978,72
2020-07-09 03:43:23.127998,72
2020-07-09 03:43:24.247980,72
2020-07-09 03:43:25.367978,72
2020-07-09 03:43:26.486978,72
2020-07-09 03:43:27.606978,72
2020-07-09 03:43:28.726983,72
2020-07-09 03:43:29.845981,72
2020-07-09 03:43:30.965978,72
2020-07-09 03:43:32.084982,72
2020-07-09 03:43:33.205018,72
2020-07-09 03:43:34.325590,72
2020-07-09 03:43:35.459642,72
2020-07-09 03:43:36.579558,72
2020-07-09 03:43:37.683554,72
2020-07-09 03:43:38.803597,72
2020-07-09 03:43:39.922598,72
2020-07-09 03:43:41.042563,72
2020-07-09 03:43:42.162615,72
2020-07-09 03:43:43.282560,72
2020-07-09 03:43:44.400617,72
2020-07-09 03:43:45.520557,72
2020-07-09 03:43:46.640601,72
2020-07-09 03:43:47.759554,72
2020-07-09 03:43:48.864565,72
2020-07-09 03:43:49.999558,72
2020-07-09 03:43:51.102554,72
2020-07-09 03:43:52.238607,72
2020-07-09 03:43:53.342561,72
2020-07-09 03:43:54.461556,72
2020-07-09 03:43:55.581601,72
2020-07-09 03:43:56.701564,72
2020-07-09 03:43:57.820600,72
2020-07-09 03:43:58.939560,72
2020-07-09 03:44:00.059551,72
2020-07-09 03:44:01.179555,72
2020-07-09 03:44:02.299571,72
2020-07-09 03:44:03.418599,72
2020-07-09 03:44:04.538619,72
2020-07-09 03:44:05.658558,72
2020-07-09 03:44:06.777598,72
2020-07-09 03:44:07.896552,72
2020-07-09 03:44:09.016561,72
2020-07-09 03:44:10.119552,72
2020-07-09 03:44:11.240558,72
2020-07-09 03:44:12.359562,72
2020-07-09 03:44:13.479625,72
2020-07-09 03:44:14.598587,72
2020-07-09 03:44:15.718561,72
2020-07-09 03:44:16.837560,72
2020-07-09 03:44:17.957602,72
2020-07-09 03:44:19.077563,72
2020-07-09 03:44:20.181557,72
2020-07-09 03:44:21.300555,72
2020-07-09 03:44:22.419556,72
2020-07-09 03:44:23.539603,72
2020-07-09 03:44:24.659621,72
2020-07-09 03:44:25.779561,72
2020-07-09 03:44:26.897642,72
2020-07-09 03:44:28.018221,72
2020-07-09 03:44:29.137214,72
2020-07-09 03:44:30.240211,72
2020-07-09 03:44:31.360209,72
2020-07-09 03:44:32.480210,72
2020-07-09 03:44:33.599241,72
2020-07-09 03:44:34.720215,72
2020-07-09 03:44:35.840264,72
2020-07-09 03:44:36.958241,72
2020-07-09 03:44:38.079225,72
2020-07-09 03:44:39.197274,72
2020-07-09 03:44:40.318273,72
2020-07-09 03:44:41.437215,72
2020-07-09 03:44:42.557266,72
2020-07-09 03:44:43.676215,72
2020-07-09 03:44:44.795216,72
2020-07-09 03:44:45.915214,72
2020-07-09 03:44:47.020228,72
2020-07-09 03:44:48.138243,72
2020-07-09 03:44:49.259267,72
2020-07-09 03:44:50.379222,72
2020-07-09 03:44:51.497241,72
2020-07-09 03:44:52.617217,72
2020-07-09 03:44:53.737216,72
2020-07-09 03:44:54.855211,72
2020-07-09 03:44:55.975302,72
2020-07-09 03:44:57.079251,72
2020-07-09 03:44:58.198957,72
2020-07-09 03:44:59.317955,72
2020-07-09 03:45:00.438093,72
2020-07-09 03:45:01.558056,72
2020-07-09 03:45:02.694108,72
2020-07-09 03:45:03.813090,72
2020-07-09 03:45:04.934063,72
2020-07-09 03:45:06.052091,72
2020-07-09 03:45:07.156104,72
2020-07-09 03:45:08.276110,72
2020-07-09 03:45:09.395058,72
2020-07-09 03:45:10.515057,72
2020-07-09 03:45:11.634084,72
2020-07-09 03:45:12.754055,72
2020-07-09 03:45:13.873057,72
2020-07-09 03:45:14.993091,72
2020-07-09 03:45:16.113071,72
2020-07-09 03:45:17.232053,72
2020-07-09 03:45:18.352103,72
2020-07-09 03:45:19.472102,72
2020-07-09 03:45:20.591097,72
2020-07-09 03:45:21.710847,72
2020-07-09 03:45:22.829846,72
2020-07-09 03:45:23.933890,72
2020-07-09 03:45:25.054852,72
2020-07-09 03:45:26.173849,72
2020-07-09 03:45:27.292890,72
2020-07-09 03:45:28.412906,72
2020-07-09 03:45:29.531851,72
2020-07-09 03:45:30.651909,72
2020-07-09 03:45:31.770846,72
2020-07-09 03:45:32.890849,72
2020-07-09 03:45:34.010847,72
2020-07-09 03:45:35.129843,72
2020-07-09 03:45:36.249604,72
2020-07-09 03:45:37.368612,72
2020-07-09 03:45:38.488609,72
2020-07-09 03:45:39.607630,72
2020-07-09 03:45:40.712608,72
2020-07-09 03:45:41.831601,72
2020-07-09 03:45:42.950666,72
2020-07-09 03:45:44.070651,72
2020-07-09 03:45:45.190660,72
2020-07-09 03:45:46.309613,72
2020-07-09 03:45:47.429647,72
2020-07-09 03:45:48.548660,72
2020-07-09 03:45:49.669612,72
2020-07-09 03:45:50.788627,72
2020-07-09 03:45:51.908607,72
2020-07-09 03:45:53.012611,72
2020-07-09 03:45:54.131671,72
2020-07-09 03:45:55.250604,72
2020-07-09 03:45:56.371634,72
2020-07-09 03:45:57.489602,72
2020-07-09 03:45:58.610639,72
2020-07-09 03:45:59.728603,72
2020-07-09 03:46:00.848603,72
2020-07-09 03:46:01.967603,72
2020-07-09 03:46:03.087603,72
2020-07-09 03:46:04.207605,72
2020-07-09 03:46:05.327645,72
2020-07-09 03:46:06.446610,72
2020-07-09 03:46:07.566612,72
2020-07-09 03:46:08.686614,72
2020-07-09 03:46:09.806625,72
2020-07-09 03:46:10.925618,72
2020-07-09 03:46:12.045660,72
2020-07-09 03:46:13.164637,72
2020-07-09 03:46:14.267667,72
2020-07-09 03:46:15.387627,72
2020-07-09 03:46:16.524669,72
2020-07-09 03:46:17.643658,72
2020-07-09 03:46:18.762635,72
2020-07-09 03:46:19.881660,72
2020-07-09 03:46:20.985608,72
2020-07-09 03:46:22.121662,72
2020-07-09 03:46:23.224613,72
2020-07-09 03:46:24.344643,72
2020-07-09 03:46:25.463693,72
2020-07-09 03:46:26.584653,72
2020-07-09 03:46:27.704607,72
2020-07-09 03:46:28.823608,72
2020-07-09 03:46:29.943238,72
2020-07-09 03:46:31.063289,72
2020-07-09 03:46:32.182283,72
2020-07-09 03:46:33.301238,72
2020-07-09 03:46:34.421281,72
2020-07-09 03:46:35.540236,72
2020-07-09 03:46:36.660277,72
2020-07-09 03:46:37.795296,72
2020-07-09 03:46:38.899240,72
2020-07-09 03:46:40.018234,72
2020-07-09 03:46:41.138235,72
2020-07-09 03:46:42.243254,72
2020-07-09 03:46:43.362450,72
2020-07-09 03:46:44.481444,72
2020-07-09 03:46:45.600441,72
2020-07-09 03:46:46.721449,72
2020-07-09 03:46:47.840448,72
2020-07-09 03:46:48.960494,72
2020-07-09 03:46:50.080446,72
2020-07-09 03:46:51.199447,72
2020-07-09 03:46:52.319087,72
2020-07-09 03:46:53.438085,72
2020-07-09 03:46:54.558086,72
2020-07-09 03:46:55.677874,72
2020-07-09 03:46:56.797883,72
2020-07-09 03:46:57.916833,72
2020-07-09 03:46:59.021839,72
2020-07-09 03:47:00.139821,72
2020-07-09 03:47:01.259830,72
2020-07-09 03:47:02.394823,72
2020-07-09 03:47:03.499882,72
2020-07-09 03:47:04.617614,72
2020-07-09 03:47:05.738622,72
2020-07-09 03:47:06.857657,72
2020-07-09 03:47:07.976626,72
2020-07-09 03:47:09.096618,72
2020-07-09 03:47:10.216678,72
2020-07-09 03:47:11.335616,72
2020-07-09 03:47:12.456626,72
2020-07-09 03:47:13.574632,72
2020-07-09 03:47:14.694650,72
2020-07-09 03:47:15.814662,72
2020-07-09 03:47:16.933617,72
2020-07-09 03:47:18.053657,72
2020-07-09 03:47:19.172705,72
2020-07-09 03:47:20.293685,72
2020-07-09 03:47:21.395616,72
2020-07-09 03:47:22.515614,72
2020-07-09 03:47:23.635658,72
2020-07-09 03:47:24.755652,72
2020-07-09 03:47:25.874623,72
2020-07-09 03:47:26.993683,72
2020-07-09 03:47:28.130620,72
2020-07-09 03:47:29.249658,72
2020-07-09 03:47:30.369621,72
2020-07-09 03:47:31.472659,72
2020-07-09 03:47:32.592619,72
2020-07-09 03:47:33.727625,72
2020-07-09 03:47:34.848631,72
2020-07-09 03:47:35.952624,72
2020-07-09 03:47:37.070649,72
2020-07-09 03:47:38.189625,72
2020-07-09 03:47:39.310676,72
2020-07-09 03:47:40.429620,72
2020-07-09 03:47:41.548616,72
2020-07-09 03:47:42.668661,72
2020-07-09 03:47:43.788620,72
2020-07-09 03:47:44.908619,72
2020-07-09 03:47:46.027619,72
2020-07-09 03:47:47.146616,72
2020-07-09 03:47:48.266660,72
2020-07-09 03:47:49.386618,72
2020-07-09 03:47:50.506628,72
2020-07-09 03:47:51.625615,72
2020-07-09 03:47:52.744614,72
2020-07-09 03:47:53.864616,72
2020-07-09 03:47:54.984680,72
2020-07-09 03:47:56.103622,72
2020-07-09 03:47:57.223654,72
2020-07-09 03:47:58.343651,72
2020-07-09 03:47:59.446623,72
2020-07-09 03:48:00.583670,72
2020-07-09 03:48:01.686661,72
2020-07-09 03:48:02.805622,72
2020-07-09 03:48:03.925656,72
2020-07-09 03:48:05.045626,72
2020-07-09 03:48:06.164655,72
2020-07-09 03:48:07.283705,72
2020-07-09 03:48:08.403617,72
2020-07-09 03:48:09.523661,72
2020-07-09 03:48:10.642684,72
2020-07-09 03:48:11.763620,72
2020-07-09 03:48:12.882618,72
2020-07-09 03:48:14.001617,72
2020-07-09 03:48:15.120616,72
2020-07-09 03:48:16.241654,72
2020-07-09 03:48:17.361618,72
2020-07-09 03:48:18.479650,72
2020-07-09 03:48:19.599618,72
2020-07-09 03:48:20.719656,72
2020-07-09 03:48:21.823625,72
2020-07-09 03:48:22.959690,72
2020-07-09 03:48:24.077679,72
2020-07-09 03:48:25.182674,72
2020-07-09 03:48:26.301662,72
2020-07-09 03:48:27.421625,72
2020-07-09 03:48:28.540621,72
2020-07-09 03:48:29.660660,72
2020-07-09 03:48:30.780686,72
2020-07-09 03:48:31.899655,72
2020-07-09 03:48:33.019629,72
2020-07-09 03:48:34.138621,72
2020-07-09 03:48:35.257706,72
2020-07-09 03:48:36.378625,72
2020-07-09 03:48:37.496694,72
2020-07-09 03:48:38.600624,72
2020-07-09 03:48:39.720620,72
2020-07-09 03:48:40.840668,72
2020-07-09 03:48:41.975620,72
2020-07-09 03:48:43.079663,72
2020-07-09 03:48:44.199621,72
2020-07-09 03:48:45.318658,72
2020-07-09 03:48:46.438619,72
2020-07-09 03:48:47.558447,72
2020-07-09 03:48:48.678403,72
2020-07-09 03:48:49.797399,72
2020-07-09 03:48:50.916393,72
2020-07-09 03:48:52.036438,72
2020-07-09 03:48:53.155393,72
2020-07-09 03:48:54.275393,72
2020-07-09 03:48:55.395436,72
2020-07-09 03:48:56.515399,72
2020-07-09 03:48:57.634434,72
2020-07-09 03:48:58.753416,72
2020-07-09 03:48:59.873395,72
2020-07-09 03:49:00.977450,72
2020-07-09 03:49:02.097403,72
2020-07-09 03:49:03.216968,72
2020-07-09 03:49:04.336980,72
2020-07-09 03:49:05.461018,72
2020-07-09 03:49:06.575004,72
2020-07-09 03:49:07.695006,72
2020-07-09 03:49:08.814967,72
2020-07-09 03:49:09.934005,72
2020-07-09 03:49:11.053024,72
2020-07-09 03:49:12.174020,72
2020-07-09 03:49:13.276969,72
2020-07-09 03:49:14.412977,72
2020-07-09 03:49:15.515713,72
2020-07-09 03:49:16.635762,72
2020-07-09 03:49:17.754711,72
2020-07-09 03:49:18.874718,72
2020-07-09 03:49:19.994719,72
2020-07-09 03:49:21.113712,72
2020-07-09 03:49:22.233755,72
2020-07-09 03:49:23.353784,72
2020-07-09 03:49:24.472717,72
2020-07-09 03:49:25.592716,72
2020-07-09 03:49:26.728718,72
2020-07-09 03:49:27.831712,72
2020-07-09 03:49:28.951716,72
2020-07-09 03:49:30.070719,72
2020-07-09 03:49:31.189801,72
2020-07-09 03:49:32.309717,72
2020-07-09 03:49:33.430719,72
2020-07-09 03:49:34.548805,72
2020-07-09 03:49:35.668716,72
2020-07-09 03:49:36.789750,72
2020-07-09 03:49:37.908715,72
2020-07-09 03:49:39.027747,72
2020-07-09 03:49:40.147776,72
2020-07-09 03:49:41.266714,72
2020-07-09 03:49:42.386716,72
2020-07-09 03:49:43.506782,72
2020-07-09 03:49:44.626718,72
2020-07-09 03:49:45.809718,72
2020-07-09 03:49:46.848718,72
2020-07-09 03:49:47.968748,72
2020-07-09 03:49:49.087741,72
2020-07-09 03:49:50.207717,72
2020-07-09 03:49:51.343508,72
2020-07-09 03:49:52.447527,72
2020-07-09 03:49:53.567479,72
2020-07-09 03:49:54.686521,72
2020-07-09 03:49:55.805476,72
2020-07-09 03:49:56.925479,72
2020-07-09 03:49:58.044474,72
2020-07-09 03:49:59.164477,72
2020-07-09 03:50:00.284472,72
2020-07-09 03:50:01.403531,72
2020-07-09 03:50:02.523479,72
2020-07-09 03:50:03.642539,72
2020-07-09 03:50:04.762478,72
2020-07-09 03:50:05.866225,72
2020-07-09 03:50:06.986230,72
2020-07-09 03:50:08.105228,72
2020-07-09 03:50:09.225232,72
2020-07-09 03:50:10.345229,72
2020-07-09 03:50:11.464228,72
2020-07-09 03:50:12.584235,72
2020-07-09 03:50:13.704236,72
2020-07-09 03:50:14.824283,72
2020-07-09 03:50:15.943229,72
2020-07-09 03:50:17.063240,72
2020-07-09 03:50:18.182291,72
2020-07-09 03:50:19.301232,72
2020-07-09 03:50:20.422240,72
2020-07-09 03:50:21.540961,72
2020-07-09 03:50:22.659918,72
2020-07-09 03:50:23.779916,72
2020-07-09 03:50:24.899919,72
2020-07-09 03:50:26.019488,72
2020-07-09 03:50:27.138488,72
2020-07-09 03:50:28.257572,72
2020-07-09 03:50:29.377482,72
2020-07-09 03:50:30.497520,72
2020-07-09 03:50:31.617495,72
2020-07-09 03:50:32.736489,72
2020-07-09 03:50:33.856529,72
2020-07-09 03:50:34.975486,72
2020-07-09 03:50:36.096491,72
2020-07-09 03:50:37.215485,72
2020-07-09 03:50:38.334484,72
2020-07-09 03:50:39.454533,72
2020-07-09 03:50:40.574492,72
2020-07-09 03:50:41.693481,72
2020-07-09 03:50:42.813491,72
2020-07-09 03:50:43.933521,72
2020-07-09 03:50:45.052492,72
2020-07-09 03:50:46.156546,72
2020-07-09 03:50:47.275523,72
2020-07-09 03:50:48.396489,72
2020-07-09 03:50:49.514482,72
2020-07-09 03:50:50.634525,72
2020-07-09 03:50:51.753486,72
2020-07-09 03:50:52.873488,72
2020-07-09 03:50:53.992545,72
2020-07-09 03:50:55.112794,72
2020-07-09 03:50:56.232750,72
2020-07-09 03:50:57.351744,72
2020-07-09 03:50:58.471779,72
2020-07-09 03:50:59.590790,72
2020-07-09 03:51:00.695759,72
2020-07-09 03:51:01.814790,72
